Data ora solare	Temperatura_Media_Aria_[°C]	Umidità_relativa_media_[%]	Pressione_atmosferica_Media_al_livello_della_stazione_[hPa]
2016/06/17 10:30	24.3	45.5	1010.5
2016/06/17 11:00	24.6	40.5	1011.0
2016/06/17 11:30	24.6	39.0	1011.5
2016/06/17 12:00	24.8	38.0	1012.0
2016/06/17 12:30	24.6	38.0	1012.0
2016/06/17 13:00	24.6	36.5	1012.0
2016/06/17 13:30	25.4	34.0	1012.0
2016/06/17 14:00	25.3	33.0	1012.0
2016/06/17 14:30	25.3	32.5	1012.0
2016/06/17 15:00	25.1	34.5	1012.0
2016/06/17 15:30	25.3	36.5	1012.0
2016/06/17 16:00	25.1	36.0	1012.0
2016/06/17 16:30	25.1	36.5	1012.0
2016/06/17 17:00	24.9	36.0	1012.0
2016/06/17 17:30	24.2	35.0	1013.0
2016/06/17 18:00	23.9	34.5	1013.0
2016/06/17 18:30	23.3	34.0	1013.0
2016/06/17 19:00	22.7	37.0	1013.0
2016/06/17 19:30	21.9	43.0	1013.0
2016/06/17 20:00	21.4	45.5	1013.5
2016/06/17 20:30	20.2	48.5	1014.0
2016/06/17 21:00	19.4	52.5	1014.0
2016/06/17 21:30	19.0	54.5	1014.0
2016/06/17 22:00	18.5	55.5	1014.0
2016/06/17 22:30	18.1	58.5	1014.0
2016/06/17 23:00	17.1	62.5	1015.0
2016/06/17 23:30	17.1	61.0	1015.0
2016/06/18 00:00	16.6	63.5	1015.0
2016/06/18 00:30	16.2	65.0	1015.0
2016/06/18 01:00	15.7	67.5	1015.0
2016/06/18 01:30	15.2	69.5	1015.0
2016/06/18 02:00	14.9	70.0	1015.0
2016/06/18 02:30	14.6	71.5	1015.0
2016/06/18 03:00	14.4	72.0	1015.0
2016/06/18 03:30	14.2	73.0	1015.0
2016/06/18 04:00	14.0	74.0	1015.0
2016/06/18 04:30	13.7	75.5	1015.0
2016/06/18 05:00	13.4	78.0	1015.0
2016/06/18 05:30	14.1	76.0	1015.0
2016/06/18 06:00	16.1	70.0	1015.0
2016/06/18 06:30	17.2	64.5	1015.0
2016/06/18 07:00	17.6	63.0	1015.0
2016/06/18 07:30	17.7	63.5	1016.0
2016/06/18 08:00	18.9	61.0	1016.0
2016/06/18 08:30	19.9	57.5	1016.0
2016/06/18 09:00	21.8	52.0	1015.5
2016/06/18 09:30	21.5	53.0	1015.0
2016/06/18 10:00	22.6	51.0	1015.0
2016/06/18 10:30	23.4	48.5	1015.0
2016/06/18 11:00	23.3	46.0	1015.0
2016/06/18 11:30	23.8	45.0	1015.0
2016/06/18 12:00	23.6	44.5	1015.0
2016/06/18 12:30	24.6	42.5	1015.0
2016/06/18 13:00	24.9	41.0	1015.0
2016/06/18 13:30	25.6	40.0	1014.0
2016/06/18 14:00	26.1	37.0	1014.0
2016/06/18 14:30	26.4	35.0	1014.0
2016/06/18 15:00	26.6	34.5	1014.0
2016/06/18 15:30	26.4	36.0	1014.0
2016/06/18 16:00	25.9	37.0	1014.0
2016/06/18 16:30	25.9	38.5	1014.0
2016/06/18 17:00	24.9	40.5	1014.0
2016/06/18 17:30	24.0	43.5	1014.0
2016/06/18 18:00	23.6	45.0	1014.0
2016/06/18 18:30	23.3	46.5	1014.0
2016/06/18 19:00	23.3	48.5	1014.0
2016/06/18 19:30	22.7	51.5	1014.0
2016/06/18 20:00	21.8	54.5	1014.0
2016/06/18 20:30	20.6	57.5	1014.0
2016/06/18 21:00	20.2	60.0	1014.5
2016/06/18 21:30	19.8	62.5	1015.0
2016/06/18 22:00	19.2	65.5	1015.0
2016/06/18 22:30	19.3	65.5	1015.0
2016/06/18 23:00	18.9	67.0	1015.0
2016/06/18 23:30	18.9	67.5	1015.0
2016/06/19 00:00	18.5	70.0	1015.0
2016/06/19 00:30	18.6	70.5	1014.5
2016/06/19 01:00	18.1	71.0	1014.5
2016/06/19 01:30	17.8	73.0	1014.0
2016/06/19 02:00	17.6	73.0	1014.0
2016/06/19 02:30	17.6	73.5	1014.0
2016/06/19 03:00	17.6	73.5	1014.0
2016/06/19 03:30	17.4	74.5	1014.0
2016/06/19 04:00	17.2	76.0	1014.0
2016/06/19 04:30	17.2	76.5	1014.0
2016/06/19 05:00	17.1	79.0	1014.0
2016/06/19 05:30	16.9	80.5	1013.5
2016/06/19 06:00	17.6	77.0	1013.5
2016/06/19 06:30	18.2	73.0	1013.5
2016/06/19 07:00	18.4	71.5	1013.0
2016/06/19 07:30	18.6	71.5	1013.0
2016/06/19 08:00	19.2	68.5	1013.0
2016/06/19 08:30	19.8	65.0	1013.0
2016/06/19 09:00	20.2	63.0	1012.5
2016/06/19 09:30	20.6	56.5	1012.0
2016/06/19 10:00	21.0	52.0	1012.0
2016/06/19 10:30	21.6	49.0	1012.0
2016/06/19 11:00	21.9	49.0	1012.0
2016/06/19 11:30	22.9	47.5	1012.0
2016/06/19 12:00	23.3	44.0	1011.0
2016/06/19 12:30	22.9	44.5	1011.0
2016/06/19 13:00	22.0	50.5	1011.0
2016/06/19 13:30	19.2	67.5	1011.0
2016/06/19 14:00	18.9	70.5	1011.0
2016/06/19 14:30	18.6	73.0	1011.0
2016/06/19 15:00	18.6	73.5	1010.5
2016/06/19 15:30	20.4	65.0	1010.0
2016/06/19 16:00	21.1	53.0	1010.0
2016/06/19 16:30	21.6	51.5	1010.0
2016/06/19 17:00	21.4	48.5	1011.0
2016/06/19 17:30	21.1	53.5	1011.0
2016/06/19 18:00	20.4	57.0	1011.0
2016/06/19 18:30	20.4	55.0	1011.0
2016/06/19 19:00	20.0	57.0	1011.0
2016/06/19 19:30	19.8	59.5	1011.0
2016/06/19 20:00	19.4	63.0	1011.0
2016/06/19 20:30	18.8	67.0	1011.5
2016/06/19 21:00	18.3	70.0	1012.0
2016/06/19 21:30	17.9	73.0	1012.0
2016/06/19 22:00	17.8	71.0	1012.0
2016/06/19 22:30	17.5	71.5	1012.0
2016/06/19 23:00	17.0	76.5	1012.0
2016/06/19 23:30	16.4	79.0	1012.0
2016/06/20 00:00	16.0	78.5	1012.0
2016/06/20 00:30	15.9	79.0	1012.0
2016/06/20 01:00	16.1	79.0	1012.0
2016/06/20 01:30	16.2	79.0	1012.0
2016/06/20 02:00	16.0	80.5	1012.0
2016/06/20 02:30	15.6	82.0	1012.0
2016/06/20 03:00	15.4	83.0	1012.0
2016/06/20 03:30	14.9	85.5	1012.0
2016/06/20 04:00	14.8	85.5	1012.0
2016/06/20 04:30	14.4	86.5	1012.0
2016/06/20 05:00	14.6	88.5	1012.5
2016/06/20 05:30	14.9	87.5	1013.0
2016/06/20 06:00	14.9	85.5	1013.0
2016/06/20 06:30	15.8	82.5	1013.0
2016/06/20 07:00	16.9	76.5	1013.5
2016/06/20 07:30	18.8	70.5	1014.0
2016/06/20 08:00	21.0	64.0	1014.0
2016/06/20 08:30	21.9	57.5	1014.0
2016/06/20 09:00	22.1	50.5	1014.0
2016/06/20 09:30	22.4	46.5	1014.0
2016/06/20 10:00	23.1	42.0	1014.0
2016/06/20 10:30	23.1	41.0	1014.0
2016/06/20 11:00	22.9	41.0	1014.0
2016/06/20 11:30	22.6	41.5	1014.5
2016/06/20 12:00	23.1	42.0	1015.0
2016/06/20 12:30	23.1	43.5	1015.0
2016/06/20 13:00	23.6	41.0	1015.0
2016/06/20 13:30	23.8	40.0	1015.0
2016/06/20 14:00	24.6	38.0	1015.0
2016/06/20 14:30	24.7	37.5	1015.0
2016/06/20 15:00	24.8	39.5	1015.0
2016/06/20 15:30	24.6	38.0	1015.0
2016/06/20 16:00	24.6	37.5	1015.0
2016/06/20 16:30	24.8	36.5	1015.0
2016/06/20 17:00	24.6	38.5	1015.0
2016/06/20 17:30	24.6	38.0	1015.0
2016/06/20 18:00	24.5	39.5	1015.0
2016/06/20 18:30	24.5	40.0	1015.5
2016/06/20 19:00	24.4	40.0	1016.0
2016/06/20 19:30	24.4	40.5	1016.0
2016/06/20 20:00	23.7	42.0	1016.0
2016/06/20 20:30	22.0	50.0	1016.0
2016/06/20 21:00	21.1	51.5	1017.0
2016/06/20 21:30	20.1	58.0	1017.0
2016/06/20 22:00	19.4	60.0	1017.0
2016/06/20 22:30	19.1	60.0	1018.0
2016/06/20 23:00	19.0	61.5	1018.0
2016/06/20 23:30	17.6	67.0	1018.0
2016/06/21 00:00	17.0	68.5	1018.0
2016/06/21 00:30	16.9	69.0	1018.0
2016/06/21 01:00	16.6	72.0	1018.0
2016/06/21 01:30	16.1	74.0	1018.0
2016/06/21 02:00	15.9	76.0	1018.0
2016/06/21 02:30	15.9	75.0	1018.0
2016/06/21 03:00	15.2	78.5	1018.0
2016/06/21 03:30	15.1	80.0	1018.5
2016/06/21 04:00	15.1	80.0	1018.5
2016/06/21 04:30	15.0	80.0	1019.0
2016/06/21 05:00	15.4	79.0	1019.0
2016/06/21 05:30	15.4	80.0	1019.0
2016/06/21 06:00	15.7	80.0	1019.0
2016/06/21 06:30	16.5	78.0	1019.0
2016/06/21 07:00	17.4	73.5	1019.0
2016/06/21 07:30	17.8	71.5	1019.0
2016/06/21 08:00	19.1	66.0	1019.0
2016/06/21 08:30	19.9	64.0	1019.0
2016/06/21 09:00	20.7	60.5	1019.0
2016/06/21 09:30	22.1	56.0	1019.0
2016/06/21 10:00	23.4	50.5	1019.0
2016/06/21 10:30	24.4	47.0	1019.0
2016/06/21 11:00	25.2	45.0	1019.0
2016/06/21 11:30	26.1	43.0	1019.0
2016/06/21 12:00	26.6	40.0	1018.0
2016/06/21 12:30	27.9	36.0	1018.0
2016/06/21 13:00	28.6	35.0	1018.0
2016/06/21 13:30	29.4	33.5	1018.0
2016/06/21 14:00	29.7	34.0	1018.0
2016/06/21 14:30	29.0	36.0	1017.5
2016/06/21 15:00	29.8	36.0	1017.0
2016/06/21 15:30	29.8	35.5	1017.0
2016/06/21 16:00	29.5	34.5	1017.0
2016/06/21 16:30	29.2	37.5	1017.0
2016/06/21 17:00	28.2	39.0	1017.0
2016/06/21 17:30	27.6	38.0	1017.0
2016/06/21 18:00	27.3	38.0	1017.0
2016/06/21 18:30	26.4	38.5	1017.0
2016/06/21 19:00	25.9	39.5	1017.5
2016/06/21 19:30	25.0	43.5	1017.5
2016/06/21 20:00	24.1	46.5	1018.0
2016/06/21 20:30	22.7	47.5	1018.0
2016/06/21 21:00	22.1	49.5	1018.0
2016/06/21 21:30	21.4	56.0	1018.5
2016/06/21 22:00	21.2	56.0	1019.0
2016/06/21 22:30	20.8	57.0	1019.0
2016/06/21 23:00	20.2	60.0	1019.0
2016/06/21 23:30	19.2	64.5	1019.0
2016/06/22 00:00	19.1	63.5	1019.0
2016/06/22 00:30	19.0	64.0	1019.0
2016/06/22 01:00	18.7	67.0	1019.0
2016/06/22 01:30	18.1	68.5	1019.0
2016/06/22 02:00	18.4	67.5	1019.0
2016/06/22 02:30	17.5	71.5	1019.0
2016/06/22 03:00	17.8	70.0	1018.0
2016/06/22 03:30	17.2	72.0	1018.0
2016/06/22 04:00	17.1	72.0	1018.0
2016/06/22 04:30	17.0	72.5	1018.0
2016/06/22 05:00	16.6	74.5	1018.5
2016/06/22 05:30	16.4	77.0	1019.0
2016/06/22 06:00	17.5	74.0	1019.0
2016/06/22 06:30	18.8	69.5	1019.0
2016/06/22 07:00	20.5	63.0	1019.0
2016/06/22 07:30	21.3	59.5	1019.0
2016/06/22 08:00	22.5	56.5	1019.0
2016/06/22 08:30	24.6	52.0	1019.0
2016/06/22 09:00	27.4	39.5	1018.5
2016/06/22 09:30	28.4	32.5	1018.0
2016/06/22 10:00	28.2	32.5	1018.0
2016/06/22 10:30	28.4	33.0	1018.0
2016/06/22 11:00	28.8	33.0	1018.0
2016/06/22 11:30	29.2	33.0	1018.0
2016/06/22 12:00	29.8	32.5	1018.0
2016/06/22 12:30	30.1	32.0	1018.0
2016/06/22 13:00	30.0	32.5	1018.0
2016/06/22 13:30	30.1	32.5	1017.5
2016/06/22 14:00	30.4	32.5	1017.0
2016/06/22 14:30	30.5	32.0	1017.0
2016/06/22 15:00	30.8	32.5	1017.0
2016/06/22 15:30	30.8	32.5	1017.0
2016/06/22 16:00	30.9	33.0	1017.0
2016/06/22 16:30	30.9	33.0	1017.0
2016/06/22 17:00	30.7	33.0	1016.5
2016/06/22 17:30	30.5	33.5	1016.0
2016/06/22 18:00	30.4	31.5	1016.0
2016/06/22 18:30	30.1	30.5	1016.0
2016/06/22 19:00	29.9	29.5	1016.0
2016/06/22 19:30	29.5	30.0	1016.0
2016/06/22 20:00	28.9	31.5	1017.0
2016/06/22 20:30	27.6	37.0	1017.0
2016/06/22 21:00	27.5	37.5	1017.0
2016/06/22 21:30	27.4	35.0	1017.0
2016/06/22 22:00	27.3	35.0	1017.0
2016/06/22 22:30	26.0	40.5	1017.0
2016/06/22 23:00	25.1	44.0	1017.0
2016/06/22 23:30	24.4	46.5	1017.0
2016/06/23 00:00	24.2	47.5	1017.0
2016/06/23 00:30	23.3	52.0	1017.5
2016/06/23 01:00	22.4	56.0	1018.0
2016/06/23 01:30	23.2	53.5	1017.0
2016/06/23 02:00	22.1	59.0	1017.0
2016/06/23 02:30	20.4	67.5	1017.0
2016/06/23 03:00	20.1	69.0	1017.0
2016/06/23 03:30	20.6	67.0	1017.0
2016/06/23 04:00	20.1	69.0	1017.0
2016/06/23 04:30	19.9	69.5	1017.0
2016/06/23 05:00	19.9	70.0	1017.0
2016/06/23 05:30	20.2	70.0	1017.0
2016/06/23 06:00	20.8	69.0	1017.0
2016/06/23 06:30	22.2	63.5	1017.0
2016/06/23 07:00	23.6	58.5	1017.0
2016/06/23 07:30	24.9	56.0	1017.0
2016/06/23 08:00	26.5	54.0	1017.0
2016/06/23 08:30	29.0	44.5	1016.0
2016/06/23 09:00	30.6	38.0	1016.0
2016/06/23 09:30	30.1	38.5	1016.0
2016/06/23 10:00	30.3	38.0	1016.0
2016/06/23 10:30	30.5	37.0	1016.0
2016/06/23 11:00	31.0	35.5	1016.0
2016/06/23 11:30	31.4	33.5	1016.0
2016/06/23 12:00	32.0	34.5	1016.0
2016/06/23 12:30	32.1	34.0	1016.0
2016/06/23 13:00	32.3	33.0	1016.0
2016/06/23 13:30	32.5	33.0	1015.0
2016/06/23 14:00	32.8	32.5	1015.0
2016/06/23 14:30	32.9	33.5	1015.0
2016/06/23 15:00	33.0	33.5	1015.0
2016/06/23 15:30	33.0	33.5	1015.0
2016/06/23 16:00	32.8	34.5	1015.0
2016/06/23 16:30	32.7	35.0	1015.0
2016/06/23 17:00	32.5	35.5	1014.0
2016/06/23 17:30	32.2	37.5	1014.0
2016/06/23 18:00	32.0	38.0	1014.0
2016/06/23 18:30	31.9	37.5	1014.0
2016/06/23 19:00	31.6	38.5	1014.0
2016/06/23 19:30	31.0	41.0	1014.0
2016/06/23 20:00	29.9	45.5	1014.0
2016/06/23 20:30	29.9	44.0	1014.5
2016/06/23 21:00	29.6	44.5	1015.0
2016/06/23 21:30	29.3	45.5	1015.0
2016/06/23 22:00	27.2	55.0	1015.0
2016/06/23 22:30	26.0	59.5	1015.0
2016/06/23 23:00	25.6	61.5	1015.0
2016/06/23 23:30	25.3	62.0	1015.0
2016/06/24 00:00	24.9	63.0	1015.0
2016/06/24 00:30	24.5	65.0	1015.0
2016/06/24 01:00	23.9	66.5	1015.0
2016/06/24 01:30	23.8	66.5	1015.0
2016/06/24 02:00	23.4	68.0	1015.0
2016/06/24 02:30	22.6	71.5	1014.0
2016/06/24 03:00	22.7	72.0	1014.5
2016/06/24 03:30	22.4	73.0	1014.0
2016/06/24 04:00	21.8	74.5	1014.0
2016/06/24 04:30	21.4	76.0	1014.0
2016/06/24 05:00	21.1	76.5	1014.0
2016/06/24 05:30	21.2	76.5	1014.0
2016/06/24 06:00	21.8	74.5	1014.0
2016/06/24 06:30	22.6	71.5	1014.0
2016/06/24 07:00	23.9	66.5	1014.0
2016/06/24 07:30	25.1	62.0	1014.0
2016/06/24 08:00	26.4	58.5	1014.0
2016/06/24 08:30	27.6	54.5	1014.0
2016/06/24 09:00	29.1	51.0	1013.5
2016/06/24 09:30	30.2	47.5	1013.0
2016/06/24 10:00	31.6	44.0	1013.0
2016/06/24 10:30	32.0	41.5	1013.0
2016/06/24 11:00	32.7	39.0	1013.0
2016/06/24 11:30	33.0	34.5	1012.0
2016/06/24 12:00	33.5	32.0	1012.0
2016/06/24 12:30	33.7	28.5	1012.0
2016/06/24 13:00	34.1	29.5	1011.5
2016/06/24 13:30	34.8	31.0	1011.0
2016/06/24 14:00	34.6	31.0	1011.0
2016/06/24 14:30	34.8	31.5	1011.0
2016/06/24 15:00	35.0	30.0	1010.0
2016/06/24 15:30	34.7	32.5	1010.0
2016/06/24 16:00	34.5	34.0	1010.0
2016/06/24 16:30	34.5	34.0	1009.0
2016/06/24 17:00	34.3	34.0	1009.0
2016/06/24 17:30	34.2	34.0	1009.0
2016/06/24 18:00	34.0	35.5	1009.0
2016/06/24 18:30	33.8	36.0	1009.0
2016/06/24 19:00	32.6	43.0	1009.0
2016/06/24 19:30	31.6	45.5	1009.0
2016/06/24 20:00	30.4	48.5	1009.0
2016/06/24 20:30	29.3	53.0	1009.5
2016/06/24 21:00	28.0	57.0	1010.0
2016/06/24 21:30	27.0	60.0	1010.0
2016/06/24 22:00	26.6	60.0	1010.0
2016/06/24 22:30	26.1	62.0	1010.0
2016/06/24 23:00	25.5	64.0	1010.0
2016/06/24 23:30	25.0	66.5	1010.0
2016/06/25 00:00	24.6	68.0	1010.0
2016/06/25 00:30	23.8	71.5	1010.0
2016/06/25 01:00	24.1	69.5	1010.0
2016/06/25 01:30	23.9	71.0	1010.0
2016/06/25 02:00	23.7	71.5	1010.0
2016/06/25 02:30	23.2	73.0	1010.0
2016/06/25 03:00	23.1	73.5	1009.0
2016/06/25 03:30	23.1	73.5	1009.0
2016/06/25 04:00	22.5	75.5	1009.0
2016/06/25 04:30	22.2	78.5	1009.0
2016/06/25 05:00	21.8	81.0	1009.0
2016/06/25 05:30	21.5	83.0	1009.0
2016/06/25 06:00	22.6	81.0	1010.0
2016/06/25 06:30	23.4	77.0	1010.0
2016/06/25 07:00	23.6	76.0	1010.0
2016/06/25 07:30	23.8	76.5	1010.0
2016/06/25 08:00	24.9	71.0	1010.0
2016/06/25 08:30	25.4	69.0	1010.0
2016/06/25 09:00	26.4	65.5	1010.0
2016/06/25 09:30	27.0	63.5	1009.5
2016/06/25 10:00	27.5	61.0	1009.0
2016/06/25 10:30	27.9	60.5	1009.0
2016/06/25 11:00	29.2	55.0	1009.0
2016/06/25 11:30	29.6	54.5	1009.0
2016/06/25 12:00	30.2	51.5	1008.5
2016/06/25 12:30	31.3	49.0	1008.0
2016/06/25 13:00	31.9	46.0	1008.0
2016/06/25 13:30	33.0	42.0	1008.0
2016/06/25 14:00	33.5	35.5	1008.0
2016/06/25 14:30	33.1	40.5	1008.0
2016/06/25 15:00	33.3	39.5	1008.0
2016/06/25 15:30	32.8	34.5	1008.0
2016/06/25 16:00	32.4	33.5	1008.0
2016/06/25 16:30	32.2	31.5	1008.0
2016/06/25 17:00	31.8	33.5	1007.5
2016/06/25 17:30	31.3	35.5	1007.0
2016/06/25 18:00	30.4	39.5	1007.0
2016/06/25 18:30	29.5	42.5	1007.0
2016/06/25 19:00	29.0	43.5	1007.5
2016/06/25 19:30	28.1	44.5	1008.0
2016/06/25 20:00	27.1	46.5	1008.0
2016/06/25 20:30	26.5	49.5	1008.0
2016/06/25 21:00	26.0	52.5	1008.5
2016/06/25 21:30	25.2	56.5	1009.0
2016/06/25 22:00	24.8	59.5	1009.0
2016/06/25 22:30	24.4	60.5	1009.0
2016/06/25 23:00	23.5	64.5	1009.0
2016/06/25 23:30	22.5	69.0	1009.0
2016/06/26 00:00	22.3	68.5	1009.0
2016/06/26 00:30	22.0	69.5	1009.0
2016/06/26 01:00	21.9	69.5	1009.0
2016/06/26 01:30	21.6	70.0	1009.0
2016/06/26 02:00	21.5	72.5	1009.0
2016/06/26 02:30	21.0	74.0	1009.0
2016/06/26 03:00	20.3	77.0	1009.0
2016/06/26 03:30	20.4	77.0	1009.0
2016/06/26 04:00	20.1	79.0	1009.0
2016/06/26 04:30	19.7	80.5	1010.0
2016/06/26 05:00	19.6	81.0	1010.0
2016/06/26 05:30	19.8	81.0	1010.0
2016/06/26 06:00	20.8	78.0	1010.0
2016/06/26 06:30	21.8	73.0	1010.0
2016/06/26 07:00	23.0	67.5	1010.0
2016/06/26 07:30	23.8	64.5	1010.0
2016/06/26 08:00	23.9	64.5	1010.0
2016/06/26 08:30	25.4	59.5	1010.0
2016/06/26 09:00	26.6	53.0	1010.0
2016/06/26 09:30	26.9	49.0	1010.0
2016/06/26 10:00	27.9	47.0	1010.0
2016/06/26 10:30	28.5	44.5	1010.0
2016/06/26 11:00	28.6	44.5	1010.0
2016/06/26 11:30	29.4	40.5	1010.0
2016/06/26 12:00	30.7	38.0	1010.0
2016/06/26 12:30	31.2	35.0	1010.0
2016/06/26 13:00	31.4	34.5	1010.0
2016/06/26 13:30	32.0	33.5	1010.0
2016/06/26 14:00	32.7	31.0	1010.0
2016/06/26 14:30	32.5	32.0	1009.5
2016/06/26 15:00	33.0	26.0	1009.0
2016/06/26 15:30	32.6	25.5	1009.0
2016/06/26 16:00	32.2	27.0	1009.0
2016/06/26 16:30	31.9	28.0	1009.0
2016/06/26 17:00	31.3	28.0	1009.0
2016/06/26 17:30	30.6	28.5	1009.0
2016/06/26 18:00	29.9	31.5	1009.0
2016/06/26 18:30	29.4	32.5	1009.0
2016/06/26 19:00	28.5	33.5	1009.5
2016/06/26 19:30	27.6	35.5	1010.0
2016/06/26 20:00	26.5	38.5	1010.0
2016/06/26 20:30	25.5	42.0	1010.0
2016/06/26 21:00	24.9	44.5	1010.0
2016/06/26 21:30	24.2	47.0	1010.0
2016/06/26 22:00	23.8	47.0	1010.0
2016/06/26 22:30	22.9	51.0	1011.0
2016/06/26 23:00	22.6	52.5	1011.0
2016/06/26 23:30	22.5	52.0	1011.0
2016/06/27 00:00	22.6	52.5	1011.0
2016/06/27 00:30	21.7	56.0	1011.0
2016/06/27 01:00	21.0	59.0	1011.0
2016/06/27 01:30	20.8	60.0	1011.0
2016/06/27 02:00	19.7	65.0	1011.0
2016/06/27 02:30	19.7	64.0	1011.0
2016/06/27 03:00	19.6	67.0	1011.0
2016/06/27 03:30	18.7	70.5	1011.0
2016/06/27 04:00	18.6	70.5	1011.0
2016/06/27 04:30	17.9	71.0	1011.0
2016/06/27 05:00	17.9	69.0	1011.0
2016/06/27 05:30	18.1	67.5	1011.0
2016/06/27 06:00	18.7	69.5	1011.5
2016/06/27 06:30	20.5	64.0	1011.5
2016/06/27 07:00	22.1	59.5	1012.0
2016/06/27 07:30	23.4	55.0	1012.0
2016/06/27 08:00	24.4	52.0	1012.0
2016/06/27 08:30	25.7	48.5	1012.0
2016/06/27 09:00	24.8	49.5	1011.5
2016/06/27 09:30	25.4	46.0	1012.0
2016/06/27 10:00	27.4	40.0	1011.5
2016/06/27 10:30	27.1	40.0	1011.0
2016/06/27 11:00	27.5	38.0	1011.5
2016/06/27 11:30	28.1	36.0	1011.0
2016/06/27 12:00	27.4	37.0	1011.0
2016/06/27 12:30	28.2	33.0	1011.0
2016/06/27 13:00	28.2	30.0	1011.0
2016/06/27 13:30	28.6	30.0	1011.0
2016/06/27 14:00	28.8	28.5	1011.0
2016/06/27 14:30	29.4	27.0	1011.0
2016/06/27 15:00	29.4	27.0	1011.0
2016/06/27 15:30	29.3	27.5	1011.0
2016/06/27 16:00	29.2	28.5	1011.0
2016/06/27 16:30	28.8	29.5	1010.0
2016/06/27 17:00	28.6	31.0	1010.0
2016/06/27 17:30	28.5	31.5	1010.0
2016/06/27 18:00	28.4	32.5	1010.0
2016/06/27 18:30	27.9	34.0	1010.0
2016/06/27 19:00	27.1	35.0	1010.0
2016/06/27 19:30	26.1	38.0	1010.5
2016/06/27 20:00	25.2	40.5	1011.0
2016/06/27 20:30	24.3	44.5	1011.0
2016/06/27 21:00	23.4	50.5	1012.0
2016/06/27 21:30	22.9	53.5	1012.0
2016/06/27 22:00	21.7	60.5	1012.0
2016/06/27 22:30	20.8	68.5	1012.5
2016/06/27 23:00	20.3	73.5	1013.0
2016/06/27 23:30	20.6	75.0	1013.0
2016/06/28 00:00	20.3	76.5	1013.0
2016/06/28 00:30	19.9	79.0	1013.0
2016/06/28 01:00	19.6	79.5	1013.0
2016/06/28 01:30	19.2	81.0	1013.0
2016/06/28 02:00	19.0	80.0	1013.0
2016/06/28 02:30	18.6	77.0	1013.0
2016/06/28 03:00	18.4	77.5	1013.0
2016/06/28 03:30	18.6	78.5	1013.0
2016/06/28 04:00	18.3	79.5	1013.0
2016/06/28 04:30	18.1	80.0	1013.5
2016/06/28 05:00	17.9	83.0	1014.0
2016/06/28 05:30	18.0	87.0	1014.0
2016/06/28 06:00	18.5	90.0	1014.0
2016/06/28 06:30	19.6	86.0	1014.0
2016/06/28 07:00	21.4	74.5	1014.0
2016/06/28 07:30	22.4	71.0	1014.0
2016/06/28 08:00	23.6	65.5	1014.0
2016/06/28 08:30	24.6	62.0	1014.0
2016/06/28 09:00	26.6	53.5	1014.0
2016/06/28 09:30	27.7	44.0	1014.0
2016/06/28 10:00	28.0	38.0	1014.0
2016/06/28 10:30	28.6	32.5	1014.0
2016/06/28 11:00	28.4	32.5	1014.0
2016/06/28 11:30	28.8	28.5	1014.0
2016/06/28 12:00	29.4	25.5	1013.0
2016/06/28 12:30	30.3	25.5	1013.0
2016/06/28 13:00	31.2	25.5	1013.0
2016/06/28 13:30	31.1	24.5	1013.0
2016/06/28 14:00	30.9	25.5	1012.0
2016/06/28 14:30	31.6	24.5	1012.0
2016/06/28 15:00	31.8	23.5	1012.0
2016/06/28 15:30	32.1	23.0	1012.0
2016/06/28 16:00	31.6	24.5	1011.0
2016/06/28 16:30	31.4	25.0	1011.0
2016/06/28 17:00	31.9	27.0	1011.0
2016/06/28 17:30	31.1	29.5	1011.0
2016/06/28 18:00	30.5	33.5	1011.0
2016/06/28 18:30	29.4	37.0	1011.0
2016/06/28 19:00	28.5	36.5	1011.0
2016/06/28 19:30	27.8	36.5	1011.0
2016/06/28 20:00	27.1	38.5	1012.0
2016/06/28 20:30	26.6	41.0	1012.0
2016/06/28 21:00	25.4	46.5	1012.0
2016/06/28 21:30	24.2	50.5	1012.0
2016/06/28 22:00	24.4	49.5	1013.0
2016/06/28 22:30	23.8	52.0	1013.0
2016/06/28 23:00	22.8	55.5	1013.0
2016/06/28 23:30	22.3	57.0	1013.0
2016/06/29 00:00	21.9	59.5	1013.0
2016/06/29 00:30	21.2	62.0	1013.0
2016/06/29 01:00	21.1	63.5	1013.0
2016/06/29 01:30	20.5	66.0	1013.0
2016/06/29 02:00	20.8	65.0	1013.0
2016/06/29 02:30	20.1	68.0	1013.0
2016/06/29 03:00	19.4	71.0	1013.0
2016/06/29 03:30	19.1	72.0	1013.0
2016/06/29 04:00	18.8	73.5	1013.0
2016/06/29 04:30	18.6	75.0	1013.0
2016/06/29 05:00	18.4	75.0	1013.0
2016/06/29 05:30	18.1	77.5	1013.0
2016/06/29 06:00	19.9	73.0	1013.0
2016/06/29 06:30	21.2	67.0	1013.0
2016/06/29 07:00	22.3	63.5	1014.0
2016/06/29 07:30	22.8	61.0	1014.0
2016/06/29 08:00	23.9	57.5	1014.0
2016/06/29 08:30	24.4	54.5	1014.0
2016/06/29 09:00	26.1	49.5	1014.0
2016/06/29 09:30	26.9	43.5	1013.5
2016/06/29 10:00	28.2	36.5	1013.0
2016/06/29 10:30	28.7	33.5	1013.0
2016/06/29 11:00	29.4	31.5	1013.0
2016/06/29 11:30	29.8	28.0	1013.0
2016/06/29 12:00	30.1	26.5	1013.0
